@relation 'openjpa_pkg_prediction_change-weka.filters.unsupervised.attribute.Remove-R1-2,8-10-weka.filters.supervised.instance.SMOTE-C2-K5-P4966.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P5427.0-S1-weka.filters.unsupervised.attribute.Add-NClone_Comp-C5-W1.0-weka.filters.unsupervised.attribute.Add-NLogical_Dependency-C2-W1.0'

@attribute Label {a,b,c}
@attribute Logical_Dependency numeric
@attribute Link_Overload numeric
@attribute Unused_Interface numeric
@attribute Brick_Functionality_Overload numeric
@attribute Clone_Comp numeric
@attribute Sloopy_Delegation numeric

@data
b,0,1,0,1,0,0.606974
b,0,1,0,0.82675,0,0
b,0,1,0,1,0,0.075482
b,0,1,0,0.821742,0,0
b,0,1,0,1,0,0.538994
b,0,1,0,1,0,0.182609
b,0,1,0,1,0,0.866174
b,0,1,0,0.575668,0,0
b,0,1,0,0.708237,0,0
b,0,0.482381,0,0,0,0.659761
b,0,0.099405,0,0,0,0.078775
b,0,0.352913,0,0,0,0.162014
b,0,0.406014,0,0,0,0.845586
b,0,0,0,0,0,0
b,0,0.463767,0,0,0,0
b,0,0,0,0,0,0
b,0,0.117924,0,0,0,0
b,0,0.071981,0,0,0,0
b,0,0.740516,0,0,0,0.91281
b,0,0.807149,0,0,0,0
b,0,0.110868,0,0,0,0
b,0,0.980081,0,0,0,0.910473
b,0,0.327694,0,0,0,0
b,0,0.872974,0,0,0,0
b,0,0.017795,0,0,0,0
b,0,0.65162,0,0,0,0
b,0,0.35718,0,0,0,0.600708
b,0,0.686792,0,0,0,0.104606
b,0,0.199242,0,0,0,0
b,0,0,0,0,0,0
b,0,0.68173,0,0,0,0.588667
b,0,0.163463,0,0,0,0
b,0,0,0,0,0,0
b,0,0.604164,0,0,0,0
b,0,0.853354,0,0,0,0
b,0,0.209779,0,0,0,0
b,0,0.879241,0,0,0,0.822482
b,0,0.469242,0,0,0,0
b,0,0.395164,0,0,0,0
b,0,0.629998,0,0,0,0
b,0,0.571263,0,0,0,0
b,0,0,0,0,0,0
b,0,0.372877,0,0,0,0.593338
b,0,0,0,0,0,0
b,0,0.516721,0,0,0,0
b,0,0.608147,0,0,0,0
b,0,0.907809,0,0,0,0
b,0,0.166916,0,0,0,0
b,0,0.186647,0,0,0,0
b,0,0.725441,0,0,0,0
b,0,0.704444,0,0,0,0.93898
b,0,0.479655,0,0,0,0
b,0,0.333999,0,0,0,0
b,0,0.81845,0,0,0,0
b,0,0,0,0,0,0
b,0,0,0,0,0,0
b,0,0,0,0,0,0
b,0,0.089435,0,0,0,0
b,0,0.701903,0,0,0,0
b,0,1,0,1,0,0.960614
b,0,1,0,0.338233,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.18251
b,0,1,0,1,0,1
b,0,1,0,0.85061,0,1
b,0,1,0,0.258041,0,1
b,0,1,0,0.134173,0,1
b,0,1,0,1,0,1
b,0,1,0,0.837276,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.499104,0,1
b,0,1,0,0.774124,0,1
b,0,1,0,0.090883,0,1
b,0,1,0,0.895766,0,1
b,0,1,0,0.207843,0,1
b,0,1,0,0.047932,0,1
b,0,1,0,0.300039,0,1
b,0,1,0,0.77034,0,1
b,0,1,0,1,0,1
b,0,1,0,0.650161,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.2467,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.518465
b,0,1,0,0.696937,0,1
b,0,1,0,0.167883,0,1
b,0,1,0,0.19374,0,1
b,0,1,0,0.56007,0,1
b,0,1,0,0.370319,0,1
b,0,1,0,0.110717,0,1
b,0,1,0,1,0,0.42672
b,0,1,0,0.702399,0,1
b,0,1,0,0.542037,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.048951,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.801517,0,0
b,0,1,0,1,0,0
b,0,1,0,0.46132,0,0
b,0,1,0,0.827057,0,0
b,0,1,0,1,0,0
b,0,1,0,0.130106,0,0
b,0,1,0,1,0,0
b,0,1,0,0.625169,0,0
b,0,1,0,0.115484,0,0
b,0,1,0,0.647709,0,0
b,0,1,0,0.447756,0,0
b,0,1,0,1,0,0
b,0,1,0,1,0,0
b,0,1,0,1,0,0.216013
b,0,1,0,1,0,0.385213
b,0,1,0,1,0,0.151759
b,0,1,0,1,0,0
b,0,1,0,1,0,0.518838
b,0,1,0,0.534076,0,0
b,0,1,0,1,0,0.342093
b,0,1,0,1,0,0
b,0,1,0,1,0,0
b,0,1,0,1,0,0.852172
b,0,1,0,1,0,0.235583
b,0,1,0,1,0,0.449382
b,0,1,0,1,0,0
b,0,1,0,1,0,0.528614
b,0,1,0,1,0,0
b,0,1,0,0.940816,0,0
b,0,1,0,0.569177,0,0
b,0,1,0,0.468016,0,0
b,0,1,0,0.207769,0,0
b,0,1,0,0.2785,0,0
b,0,1,0,1,0,0
b,0,1,0,0.10549,0,0
b,0,1,0,1,0,0.990752
b,0,1,0,0.810931,0,0
b,0,1,0,1,0,0.734611
b,0,1,0,1,0,0.829599
b,0,1,0,1,0,0
b,0,1,0,0.800609,0,0
b,0,1,0,0.828388,0,0
b,0,1,0,0.799071,0,0
b,0,1,0,0.078812,0,0
b,0,1,0,0.267477,0,0
b,0,1,0,0.282047,0,0
b,0,1,0,1,0,0.311133
b,0,1,0,1,0,0.896159
b,0,1,0,1,0,0
b,0,1,0,0.427764,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.631865,0,1
b,0,1,0,0.749914,0,1
b,0,1,0,1,0,1
b,0,1,0,0.855147,0,1
b,0,1,0,0.239394,0,1
b,0,1,0,0.670718,0,1
b,0,1,0,0.594827,0,1
b,0,1,0,1,0,0.947709
b,0,1,0,1,0,0.686809
b,0,1,0,1,0,1
b,0,1,0,1,0,0.229981
b,0,1,0,1,0,1
b,0,1,0,0.228518,0,1
b,0,1,0,1,0,0.752345
b,0,1,0,0.385209,0,1
b,0,1,0,1,0,1
b,0,1,0,0.67392,0,1
b,0,1,0,0.855005,0,1
b,0,1,0,0.518943,0,1
b,0,1,0,1,0,1
b,0,1,0,0.596264,0,1
b,0,1,0,1,0,1
b,0,1,0,0.114281,0,1
b,0,1,0,1,0,0.510919
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.837154
b,0,1,0,0.636539,0,1
b,0,1,0,0.378015,0,1
b,0,1,0,0.60371,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.182369
b,0,1,0,1,0,1
b,0,1,0,1,0,0.812294
b,0,1,0,1,0,1
b,0,1,0,0.785946,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.474388
b,0,1,0,0.346374,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.365864,0,1
b,0,1,0,1,0,0.434364
b,0,1,0,1,0,0.48112
b,0,1,0,1,0,1
b,0,1,0,0,0,0.353554
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,0.228959,0,0,0,0
b,0,1,0,0,0,0.088455
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.648491
b,0,1,0,0,0,0
b,0,1,0,0,0,0.002812
b,0,1,0,0,0,0
b,0,0.170321,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.297604
b,0,1,0,0,0,0.565879
b,0,1,0,0,0,0.394418
b,0,0.519418,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.591611
b,0,1,0,0,0,0
b,0,1,0,0,0,0.436397
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.986155
b,0,1,0,0,0,0.580739
b,0,1,0,0,0,0.598816
b,0,1,0,0,0,0
b,0,0.156539,0,0,0,0
b,0,0.834227,0,0,0,0
b,0,1,0,0,0,0.126484
b,0,1,0,0,0,0
b,0,1,0,0,0,0.703367
b,0,1,0,0,0,0.865844
b,0,0.893621,0,0,0,0
b,0,0.764062,0,0,0,0
b,0,1,0,0,0,0.498488
b,0,0.308993,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.830298
b,0,1,0,0,0,0.465418
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,0.92799,0,0,0,0
b,0,0.854392,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.170607
b,0,1,0,0,0,0
b,0,1,0,0,0,0.620818
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,0.701589,0,0,0,0
b,0,1,0,0,0,0.877344
b,0,1,0,0,0,0
b,0,0.978457,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,0.09996,0,0,0,0
b,0,1,0,0,0,0.221935
b,0,1,0,0,0,0.99648
b,0,1,0,0,0,0.311625
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.024134
b,0,1,0,0,0,0.508849
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,0.393425,0,0,0,0
b,0,1,0,0,0,0.623607
b,0,0.389131,0,0,0,0
b,0,1,0,0,0,0.771817
b,0,1,0,0,0,0
b,0,1,0,0,0,0.834493
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,0,0,0.616663
b,0,1,0,0,0,0.872753
b,0,1,0,0,0,0.512992
b,0,1,0,0,0,0
b,0,1,0,0,0,0.054595
b,0,0.477463,0,0,0,0
b,0,1,0,0,0,0
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.998487,0,1
b,0,1,0,0.394892,0,1
b,0,1,0,1,0,0.784794
b,0,1,0,1,0,1
b,0,1,0,0.474762,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.870643
b,0,1,0,1,0,1
b,0,1,0,0.275715,0,1
b,0,1,0,1,0,1
b,0,1,0,0.650313,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.1223
b,0,1,0,0.024466,0,1
b,0,1,0,1,0,1
b,0,1,0,0.946562,0,1
b,0,1,0,0.583836,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.791477
b,0,1,0,1,0,0.205633
b,0,1,0,1,0,0.207713
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.0511,0,1
b,0,1,0,1,0,1
b,0,1,0,0.91428,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.257574,0,1
b,0,1,0,0.277915,0,1
b,0,1,0,0.385862,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,0.21655,0,1
b,0,1,0,0.733114,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,1
b,0,1,0,1,0,0.655635
b,0,1,0,0.669766,0,1
b,0,1,0,0.857886,0,1
b,0,1,0,1,0,0.884822
c,0,1,0,0.445928,0,1
c,0,1,0,0.705943,0,1
c,0,1,0,0.957702,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.873425
c,0,1,0,1,0,0.567993
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.709268,0,1
c,0,1,0,0.090416,0,1
c,0,1,0,1,0,1
c,0,1,0,0.451047,0,1
c,0,1,0,0.639945,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.292956,0,1
c,0,1,0,0.403421,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.174248
c,0,1,0,1,0,0.270176
c,0,1,0,1,0,1
c,0,1,0,0.5723,0,1
c,0,1,0,0.456581,0,1
c,0,1,0,1,0,0.662279
c,0,1,0,1,0,1
c,0,1,0,0.323877,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.369599
c,0,1,0,1,0,0.575747
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.236245
c,0,1,0,0.992006,0,1
c,0,1,0,1,0,0.22205
c,0,1,0,1,0,0.219675
c,0,1,0,1,0,0.343918
c,0,1,0,0.623574,0,1
c,0,1,0,1,0,1
c,0,1,0,0.513443,0,1
c,0,1,0,0.770829,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.540489
c,0,1,0,0.771864,0,1
c,0,1,0,1,0,0.512863
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.108711,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.584797
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.907264,0,1
c,0,1,0,0,0,1
c,0,1,0,0.298165,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.693804,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.768814,0,1
c,0,1,0,0.650235,0,1
c,0,1,0,0.362094,0,1
c,0,1,0,0,0,1
c,0,1,0,0.849638,0,1
c,0,1,0,0,0,1
c,0,1,0,0.720625,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.284694,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.254975,0,1
c,0,1,0,0.129244,0,1
c,0,1,0,1,0,1
c,0,1,0,0.279541,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.42703,0,1
c,0,1,0,1,0,0.009506
c,0,1,0,1,0,1
c,0,1,0,0.939847,0,1
c,0,1,0,1,0,0.291917
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.186013,0,1
c,0,1,0,0.496203,0,1
c,0,1,0,0.520555,0,1
c,0,1,0,1,0,1
c,0,1,0,0.71746,0,1
c,0,1,0,1,0,0.154226
c,0,1,0,0.347892,0,1
c,0,1,0,0.329812,0,1
c,0,1,0,1,0,0.044117
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.561272,0,1
c,0,1,0,1,0,0.792929
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.595117,0,1
c,0,1,0,1,0,0.393546
c,0,1,0,0.516147,0,1
c,0,1,0,0.213437,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.35763
c,0,1,0,1,0,0.592183
c,0,1,0,0.526104,0,1
c,0,1,0,0.218369,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.192881,0,1
c,0,1,0,0.833934,0,1
c,0,1,0,0.306022,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.068562,0,1
c,0,1,0,1,0,0.201763
c,0,1,0,1,0,0
c,0,1,0,1,0,0
c,0,1,0,1,0,0.331483
c,0,1,0,1,0,0.663956
c,0,1,0,1,0,0.450436
c,0,1,0,1,0,0
c,0,1,0,1,0,0
c,0,1,0,1,0,0
c,0,1,0,0.654977,0,0.278304
c,0,1,0,1,0,0.088509
c,0,1,0,0.977267,0,0.642385
c,0,1,0,1,0,0.456939
c,0,1,0,1,0,0.803857
c,0,1,0,1,0,0.24272
c,0,1,0,1,0,0.295226
c,0,1,0,1,0,0
c,0,1,0,1,0,0.387586
c,0,1,0,0.117412,0,0.258865
c,0,1,0,1,0,0
c,0,1,0,1,0,0.069074
c,0,1,0,1,0,0.733129
c,0,1,0,1,0,0
c,0,1,0,1,0,0.690343
c,0,1,0,1,0,0
c,0,1,0,1,0,0
c,0,1,0,0.209933,0,0.097066
c,0,1,0,0.407246,0,0.913747
c,0,1,0,1,0,0
c,0,1,0,1,0,0.009087
c,0,1,0,1,0,0.127002
c,0,1,0,1,0,0.193935
c,0,1,0,1,0,0.497208
c,0,1,0,1,0,0.894556
c,0,1,0,1,0,0.829101
c,0,1,0,1,0,0.368645
c,0,1,0,0.062958,0,0.485811
c,0,1,0,0.801089,0,0.698371
c,0,1,0,1,0,0.795217
c,0,1,0,0.335709,0,0.987785
c,0,1,0,1,0,0.089531
c,0,1,0,1,0,0.612529
c,0,1,0,1,0,0.143624
c,0,1,0,1,0,0.188291
c,0,1,0,1,0,0.041563
c,0,1,0,0.082487,0,0.35061
c,0,1,0,0.877371,0,0.916507
c,0,1,0,1,0,0.21845
c,0,1,0,1,0,0
c,0,1,0,1,0,0.840882
c,0,1,0,1,0,0.162085
c,0,1,0,1,0,0.060949
c,0,1,0,0.025176,0,0.32394
c,0,1,0,1,0,0
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.195661,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.814241,0,1
c,0,1,0,0.198644,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.163073,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.40419,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.285575,0,1
c,0,1,0,0,0,1
c,0,1,0,0.328039,0,1
c,0,1,0,0.896597,0,1
c,0,1,0,0.301221,0,1
c,0,1,0,0.623739,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.961028,0,1
c,0,1,0,0.899298,0,1
c,0,1,0,0,0,1
c,0,1,0,0.428247,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.395393,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.121797,0,1
c,0,1,0,0,0,1
c,0,1,0,1,0,0.614393
c,0,1,0,1,0,0.232135
c,0,1,0,1,0,0
c,0,1,0,1,0,0
c,0,1,0,1,0,0.170434
c,0,1,0,1,0,0
c,0,1,0,1,0,0.497816
c,0,1,0,0.87646,0,0.075166
c,0,1,0,1,0,0.744472
c,0,1,0,1,0,0.169591
c,0,1,0,0.18251,0,0.696849
c,0,1,0,1,0,0.469866
c,0,1,0,1,0,0.881502
c,0,1,0,1,0,0.965501
c,0,1,0,1,0,0.029503
c,0,1,0,0.241336,0,0.898063
c,0,1,0,1,0,0
c,0,1,0,1,0,0.503565
c,0,1,0,1,0,0
c,0,1,0,1,0,0.832853
c,0,1,0,1,0,0.678846
c,0,1,0,1,0,0.37521
c,0,1,0,1,0,0.380512
c,0,1,0,1,0,0.015161
c,0,1,0,0.979018,0,0.285882
c,0,1,0,1,0,0.981678
c,0,1,0,1,0,0.660206
c,0,1,0,1,0,0.42344
c,0,1,0,0.573434,0,0.225877
c,0,1,0,1,0,0
c,0,1,0,0.605125,0,0.622311
c,0,1,0,0.732038,0,0.826767
c,0,1,0,1,0,0
c,0,1,0,1,0,0.274348
c,0,1,0,1,0,0.862029
c,0,1,0,1,0,0.736577
c,0,1,0,1,0,0.304292
c,0,1,0,1,0,0.012802
c,0,1,0,0.325712,0,0.172753
c,0,1,0,0.209069,0,0.979607
c,0,1,0,1,0,0.17648
c,0,1,0,1,0,0.483982
c,0,1,0,0.965398,0,0.354199
c,0,1,0,1,0,0.332095
c,0,1,0,0.362897,0,0.552825
c,0,1,0,1,0,0
c,0,1,0,1,0,0.150971
c,0,1,0,1,0,0.38699
c,0,1,0,1,0,0.734534
c,0,1,0,0.381278,0,0.054661
c,0,1,0,0.657865,0,0.790077
c,0,1,0,1,0,0
c,0,1,0,0.782995,0,0.6948
c,0,1,0,1,0,0
c,0,1,0,0,0,1
c,0,1,0,0.821172,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.385746,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.557412,0,1
c,0,1,0,0.865766,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.496584,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.67206,0,1
c,0,1,0,0,0,1
c,0,1,0,0.0734,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.53777,0,1
c,0,1,0,0,0,1
c,0,1,0,0.115741,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.676004,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.223661,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.813986,0,1
c,0,1,0,0.534877,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.803576,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.399164,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.000155,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.410936,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.305665,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.581982,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.565933,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0,0,1
c,0,1,0,0.249575,0,1
c,0,0.873417,0,0,0,1
c,0,0.63336,0,0,0,1
c,0,0.385658,0,0,0,1
c,0,0.078075,0,0,0,1
c,0,0.069077,0,0,0,1
c,0,0.683504,0,0,0,1
c,0,0.230553,0,0,0,1
c,0,0.896682,0,0,0,1
c,0,0.316073,0,0,0,1
c,0,0.660436,0,0,0,1
c,0,0.364214,0,0,0,1
c,0,0.65133,0,0,0,1
c,0,0.347117,0,0,0,1
c,0,0.726293,0,0,0,1
c,0,0.359664,0,0,0,1
c,0,0.684823,0,0,0,1
c,0,0.368099,0,0,0,1
c,0,0.635618,0,0,0,1
c,0,0.215817,0,0,0,1
c,0,0.235893,0,0,0,1
c,0,0.171053,0,0,0,1
c,0,0.337914,0,0,0,1
c,0,0.633839,0,0,0,1
c,0,0.019505,0,0,0,1
c,0,0.868,0,0,0,1
c,0,0.048041,0,0,0,1
c,0,0.929306,0,0,0,1
c,0,0.212363,0,0,0,1
c,0,0.713136,0,0,0,1
c,0,0.897252,0,0,0,1
c,0,0.774405,0,0,0,1
c,0,0.288882,0,0,0,1
c,0,0.650625,0,0,0,1
c,0,0.06183,0,0,0,1
c,0,0.911961,0,0,0,1
c,0,0.508653,0,0,0,1
c,0,0.595272,0,0,0,1
c,0,0.013196,0,0,0,1
c,0,0.117645,0,0,0,1
c,0,0.378511,0,0,0,1
c,0,0.532422,0,0,0,1
c,0,0.607251,0,0,0,1
c,0,0.493745,0,0,0,1
c,0,0.160292,0,0,0,1
c,0,0.835987,0,0,0,1
c,0,0.698924,0,0,0,1
c,0,0.783278,0,0,0,1
c,0,0.856915,0,0,0,1
c,0,0.539511,0,0,0,1
c,0,0.850945,0,0,0,1
c,0,0.813631,0,0,0,1
c,0,0.050422,0,0,0,1
c,0,0.96039,0,0,0,1
c,0,0.227492,0,0,0,1
c,0,1,0,1,0,0.498694
c,0,1,0,0.758247,0,1
c,0,1,0,1,0,1
c,0,1,0,0.67435,0,1
c,0,1,0,0.004373,0,1
c,0,1,0,0.104989,0,1
c,0,1,0,1,0,0.152389
c,0,1,0,0.199275,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.927279
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.328249,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,0.305798
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,0.966358,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
c,0,1,0,1,0,1
